"","students","week","commitment_level","Task done on time 1","Task done on time 2","Work accepted by others 1","Work accepted by others 2","Positive tone 1","Positive tone 2","Initiate conversations 1","Initiate conversations 2","Help others 1","Help others 2","Completes more tasks 1","Completes more tasks 2","Assigns tasks 1","Assigns tasks 2","Review work from others 1","Review work from others 2","Initiate meeting 1","Initiate meeting 2"
"9565",235,"9","mid",1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
"9566",235,"10","mid",1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"9567",235,"11","mid",0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"9568",235,"12","mid",1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"9569",236,"0","mid",1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
"9570",236,"1","mid",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9571",236,"2","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"9572",236,"3","mid",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9573",236,"4","mid",1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
"9574",236,"5","mid",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
"9575",236,"6","mid",0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"9576",236,"7","mid",1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"9577",236,"8","mid",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9578",236,"9","mid",1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"9579",236,"10","mid",1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
"9580",236,"11","mid",0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9581",236,"12","mid",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9582",237,"0","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9583",237,"1","mid",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"9584",237,"2","mid",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9585",237,"3","mid",1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0
"9586",237,"4","mid",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
"9587",237,"5","mid",0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"9588",237,"6","mid",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9589",237,"7","mid",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"9590",237,"8","mid",1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"9591",237,"9","mid",0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0
"9592",237,"10","mid",1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"9593",237,"11","mid",0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
"9594",237,"12","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9595",238,"0","mid",0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
"9596",238,"1","mid",0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0
"9597",238,"2","mid",0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9598",238,"3","mid",1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"9599",238,"4","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"9600",238,"5","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9601",238,"6","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9602",238,"7","mid",0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"9603",238,"8","mid",0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"9604",238,"9","mid",0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"9605",238,"10","mid",0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9606",238,"11","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9607",238,"12","mid",1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
"9608",239,"0","mid",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"9609",239,"1","mid",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
"9610",239,"2","mid",1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
"9611",239,"3","mid",0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"9612",239,"4","mid",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"9613",239,"5","mid",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0
"9614",239,"6","mid",1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"9615",239,"7","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9616",239,"8","mid",0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0
"9617",239,"9","mid",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"9618",239,"10","mid",1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"9619",239,"11","mid",0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"9620",239,"12","mid",0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
"9621",240,"0","mid",0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9622",240,"1","mid",1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0
"9623",240,"2","mid",0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"9624",240,"3","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9625",240,"4","mid",0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
"9626",240,"5","mid",1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"9627",240,"6","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9628",240,"7","mid",1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9629",240,"8","mid",1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"9630",240,"9","mid",1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
"9631",240,"10","mid",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9632",240,"11","mid",0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
"9633",240,"12","mid",1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"9634",241,"0","mid",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"9635",241,"1","mid",0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
"9636",241,"2","mid",0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
"9637",241,"3","mid",0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0
"9638",241,"4","mid",0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
"9639",241,"5","mid",1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"9640",241,"6","mid",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
"9641",241,"7","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9642",241,"8","mid",1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
"9643",241,"9","mid",1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"9644",241,"10","mid",0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9645",241,"11","mid",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9646",241,"12","mid",1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"9647",242,"0","mid",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0
"9648",242,"1","mid",0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"9649",242,"2","mid",1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"9650",242,"3","mid",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9651",242,"4","mid",1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
"9652",242,"5","mid",1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"9653",242,"6","mid",1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"9654",242,"7","mid",0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9655",242,"8","mid",1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"9656",242,"9","mid",0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"9657",242,"10","mid",1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
"9658",242,"11","mid",1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"9659",242,"12","mid",1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"9660",243,"0","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0
"9661",243,"1","mid",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"9662",243,"2","mid",1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
"9663",243,"3","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9664",243,"4","mid",0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0
"9665",243,"5","mid",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
"9666",243,"6","mid",1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
"9667",243,"7","mid",1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"9668",243,"8","mid",0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"9669",243,"9","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9670",243,"10","mid",1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9671",243,"11","mid",1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
"9672",243,"12","mid",1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
"9673",244,"0","mid",1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"9674",244,"1","mid",1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
"9675",244,"2","mid",1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
"9676",244,"3","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9677",244,"4","mid",1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9678",244,"5","mid",1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"9679",244,"6","mid",1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0
"9680",244,"7","mid",1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"9681",244,"8","mid",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9682",244,"9","mid",0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
"9683",244,"10","mid",1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0
"9684",244,"11","mid",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
"9685",244,"12","mid",0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"9686",245,"0","mid",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9687",245,"1","mid",1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"9688",245,"2","mid",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"9689",245,"3","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9690",245,"4","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9691",245,"5","mid",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9692",245,"6","mid",1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
"9693",245,"7","mid",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9694",245,"8","mid",0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
"9695",245,"9","mid",0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
"9696",245,"10","mid",1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"9697",245,"11","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"9698",245,"12","mid",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9699",246,"0","mid",0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0
"9700",246,"1","mid",1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"9701",246,"2","mid",0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
"9702",246,"3","mid",1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
"9703",246,"4","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"9704",246,"5","mid",0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"9705",246,"6","mid",0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"9706",246,"7","mid",0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
"9707",246,"8","mid",1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
"9708",246,"9","mid",0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0
"9709",246,"10","mid",1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0
"9710",246,"11","mid",1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
"9711",246,"12","mid",0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"9712",247,"0","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"9713",247,"1","mid",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9714",247,"2","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9715",247,"3","mid",0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9716",247,"4","mid",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9717",247,"5","mid",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"9718",247,"6","mid",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9719",247,"7","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9720",247,"8","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9721",247,"9","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9722",247,"10","mid",1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0
"9723",247,"11","mid",1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
"9724",247,"12","mid",0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"9725",248,"0","mid",0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9726",248,"1","mid",1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9727",248,"2","mid",0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"9728",248,"3","mid",0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9729",248,"4","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9730",248,"5","mid",0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
"9731",248,"6","mid",0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0
"9732",248,"7","mid",0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0
"9733",248,"8","mid",1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
"9734",248,"9","mid",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9735",248,"10","mid",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9736",248,"11","mid",1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"9737",248,"12","mid",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9738",249,"0","mid",0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0
"9739",249,"1","mid",1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"9740",249,"2","mid",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"9741",249,"3","mid",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
"9742",249,"4","mid",0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"9743",249,"5","mid",1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
"9744",249,"6","mid",0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
"9745",249,"7","mid",1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0
"9746",249,"8","mid",0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0
"9747",249,"9","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9748",249,"10","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"9749",249,"11","mid",1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
"9750",249,"12","mid",1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
"9751",250,"0","mid",1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
"9752",250,"1","mid",1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
"9753",250,"2","mid",0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9754",250,"3","mid",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"9755",250,"4","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"9756",250,"5","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9757",250,"6","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9758",250,"7","mid",0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0
"9759",250,"8","mid",1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9760",250,"9","mid",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
"9761",250,"10","mid",1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
"9762",250,"11","mid",1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
"9763",250,"12","mid",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"9764",251,"0","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9765",251,"1","mid",0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9766",251,"2","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9767",251,"3","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9768",251,"4","mid",0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9769",251,"5","mid",1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"9770",251,"6","mid",1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0
"9771",251,"7","mid",0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
"9772",251,"8","mid",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"9773",251,"9","mid",0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
"9774",251,"10","mid",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9775",251,"11","mid",0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"9776",251,"12","mid",1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
"9777",252,"0","mid",0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"9778",252,"1","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"9779",252,"2","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"9780",252,"3","mid",1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
"9781",252,"4","mid",0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"9782",252,"5","mid",0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0
"9783",252,"6","mid",0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9784",252,"7","mid",0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"9785",252,"8","mid",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"9786",252,"9","mid",1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"9787",252,"10","mid",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9788",252,"11","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9789",252,"12","mid",0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"9790",253,"0","mid",1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0
"9791",253,"1","mid",0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9792",253,"2","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"9793",253,"3","mid",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"9794",253,"4","mid",0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9795",253,"5","mid",0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9796",253,"6","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9797",253,"7","mid",1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
"9798",253,"8","mid",0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9799",253,"9","mid",1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0
"9800",253,"10","mid",1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
"9801",253,"11","mid",0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"9802",253,"12","mid",1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"9803",254,"0","mid",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
"9804",254,"1","mid",1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"9805",254,"2","mid",1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"9806",254,"3","mid",1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9807",254,"4","mid",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9808",254,"5","mid",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0
"9809",254,"6","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9810",254,"7","mid",1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9811",254,"8","mid",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
"9812",254,"9","mid",1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
"9813",254,"10","mid",1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"9814",254,"11","mid",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"9815",254,"12","mid",1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
"9816",255,"0","mid",1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
"9817",255,"1","mid",0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"9818",255,"2","mid",0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
"9819",255,"3","mid",0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0
"9820",255,"4","mid",1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
"9821",255,"5","mid",1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"9822",255,"6","mid",1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"9823",255,"7","mid",1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
"9824",255,"8","mid",0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"9825",255,"9","mid",1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
"9826",255,"10","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9827",255,"11","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9828",255,"12","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
"9829",256,"0","mid",1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0
"9830",256,"1","mid",1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"9831",256,"2","mid",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"9832",256,"3","mid",0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
"9833",256,"4","mid",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"9834",256,"5","mid",1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
"9835",256,"6","mid",1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"9836",256,"7","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0
"9837",256,"8","mid",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"9838",256,"9","mid",0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"9839",256,"10","mid",1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
"9840",256,"11","mid",0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
"9841",256,"12","mid",0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0
"9842",257,"0","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0
"9843",257,"1","mid",0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0
"9844",257,"2","mid",1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0
"9845",257,"3","mid",0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
"9846",257,"4","mid",0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0
"9847",257,"5","mid",1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
"9848",257,"6","mid",1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"9849",257,"7","mid",1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0
"9850",257,"8","mid",0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
"9851",257,"9","mid",0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
"9852",257,"10","mid",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0
